Index,Temp,Umid,G320,G295,G270,G245,G220,G195,G170,G145,G120,G100
1222,34.53,50.96,335518,531534,774730,1108825,1627981,2439547,3897241,6574639,12992863,19241338
1223,34.52,50.96,328732,532363,769925,1108825,1621215,2424386,3875118,6566734,12977426,19343566
1224,34.54,50.98,329366,532778,777377,1108825,1616417,2439547,3877870,6566734,12923684,19326452
1225,34.54,50.91,331284,530707,776052,1117904,1631872,2443914,3897241,6626492,12954339,19429588
1226,34.52,50.87,329049,534029,772539,1112439,1636763,2448296,3897241,6646653,13062787,19481570
1227,34.52,50.96,330003,533611,780488,1110629,1624108,2435196,3897241,6598470,13039395,19533830
1228,34.52,51.02,330323,532778,776052,1116989,1632848,2433026,3894462,6634542,12992863,19481570
1229,34.51,50.99,334531,531948,776935,1110629,1628952,2430860,3919617,6578598,13031617,19516378
1230,34.53,51.00,334531,534447,771665,1112439,1616417,2435196,3891686,6622474,13016087,19275294
1231,34.54,51.03,330643,532778,775170,1106130,1615460,2426540,3897241,6550980,12946661,19123432
1232,34.53,51.04,335188,531534,772976,1104341,1617374,2417946,3905602,6547053,12908410,19292316
1233,34.51,51.05,328732,532778,775170,1111533,1636763,2450494,3919617,6679168,13086262,19551312
1234,34.52,51.10,333550,532363,776935,1108825,1635783,2448296,3936569,6634542,13109822,19412322
1235,34.50,51.08,330323,532363,773414,1111533,1634803,2443914,3908397,6602458,13149278,19551312
1236,34.51,51.13,335518,533194,779596,1117904,1624108,2437370,3902811,6638574,13117694,19464212
1237,34.52,51.12,330643,536126,778707,1116076,1638728,2435196,3888915,6642611,13070602,19377882
1238,34.48,51.06,332900,532778,776052,1113346,1627981,2452694,3900024,6679168,13269083,19656868
1239,34.51,51.03,335518,534447,780934,1125275,1629924,2454900,3919617,6630514,13125576,19533830
1240,34.51,51.03,330963,536126,780488,1116989,1651613,2439547,3897241,6614453,13101959,19464212
1241,34.50,51.04,332252,536126,782725,1116989,1636763,2446103,3911196,6654752,13117694,19639196
1242,34.51,51.12,336179,536547,772539,1116076,1638728,2446103,3950808,6642611,13188972,19586372
1243,34.51,51.20,330323,534447,778707,1114255,1636763,2443914,3916806,6610450,13188972,19568826
1244,34.51,51.26,330003,534447,773414,1114255,1641683,2450494,3922432,6630514,13109822,19464212
1245,34.52,51.24,333877,533611,773852,1117904,1638728,2443914,3942252,6646653,13157197,19498958
1246,34.51,51.23,329366,535285,780042,1110629,1637745,2452694,3916806,6586532,12985140,19516378
1247,34.53,51.19,335848,534447,777377,1107925,1633825,2437370,3886148,6638574,13047183,19498958
1248,34.51,51.13,331929,532778,782725,1113346,1627011,2452694,3933734,6712004,13285222,19586372
1249,34.53,51.08,330323,534447,781381,1115165,1632848,2446103,3925252,6654752,13054980,19586372
1250,34.53,51.10,330323,533194,780488,1116076,1637745,2443914,3928075,6638574,13047183,19498958
1251,34.53,51.15,330963,534029,780934,1117904,1635783,2441729,3942252,6630514,13039395,19692308
1252,34.54,51.23,334531,532363,780488,1113346,1634803,2457108,3922432,6634542,13070602,19446884
1253,34.54,51.26,331929,534866,772976,1114255,1624108,2450494,3908397,6638574,13000595,19481570
1254,34.55,51.28,332252,532363,778263,1115165,1631872,2443914,3919617,6598470,12977426,19429588
1255,34.55,51.30,329684,533611,776052,1113346,1631872,2430860,3886148,6582564,13070602,19395088
1256,34.53,51.28,331606,534447,781381,1111533,1640697,2439547,3925252,6618461,13094106,19533830
1257,34.53,51.25,331929,535285,772976,1116076,1630898,2452694,3942252,6630514,13269083,19516378
1258,34.52,51.25,333225,533611,779596,1118820,1642671,2459322,3965150,6736842,13309504,19889530
1259,34.52,51.23,333550,536126,783624,1118820,1635783,2459322,3947952,6703764,13157197,19817358
1260,34.53,51.28,336179,535705,778707,1120657,1633825,2468213,3947952,6683255,13157197,19516378
1261,34.51,51.29,333550,534029,783174,1114255,1632848,2461538,3956532,6716130,13236922,19835352
1262,34.49,51.31,332252,536969,788147,1123423,1652612,2470446,3982499,6720262,13366510,19817358
1263,34.50,51.39,335518,536547,784975,1119738,1641683,2465984,3942252,6736842,13157197,19551312
1264,34.50,51.42,331606,536969,776493,1120657,1628952,2454900,3945100,6654752,13086262,19481570
1265,34.51,51.46,331606,538239,781381,1117904,1634803,2461538,3933734,6626492,13188972,19621556
1266,34.50,51.48,333877,536126,776493,1116989,1637745,2465984,3928075,6675086,13236922,19656868
1267,34.51,51.51,331606,536126,781381,1119738,1635783,2448296,3908397,6566734,13094106,19481570
1268,34.52,51.50,331929,536126,776493,1115165,1629924,2461538,3919617,6675086,13086262,19533830
1269,34.50,51.47,331606,536126,785879,1117904,1633825,2450494,3928075,6654752,13101959,19710076
1270,34.53,51.43,336510,535285,780488,1123423,1640697,2446103,3939408,6654752,13157197,19429588
1271,34.55,51.41,336510,534866,779596,1112439,1644650,2446103,3936569,6650700,13031617,19516378
1272,34.54,51.39,332576,532778,781381,1117904,1637745,2457108,3916806,6658809,13101959,19656868
1273,34.54,51.40,331606,538664,782725,1119738,1647627,2468213,3928075,6695546,13181014,19853378
1274,34.53,51.43,331929,534447,781381,1117904,1631872,2472683,3947952,6618461,13212903,19568826
1275,34.53,51.47,335518,534447,777820,1126203,1639712,2461538,3956532,6691444,13141368,19603948
1276,34.53,51.48,332576,536126,781381,1116076,1644650,2452694,3919617,6654752,13220900,19674572
1277,34.52,51.48,331606,540369,778263,1122499,1642671,2468213,3922432,6687347,13149278,19727874
1278,34.53,51.47,338177,539089,783624,1117904,1639712,2452694,3930902,6662871,13141368,19727874
1279,34.52,51.49,332900,536969,783174,1119738,1635783,2457108,3939408,6646653,13212903,19674572
1280,34.51,51.55,330643,535285,785879,1120657,1635783,2474924,3976699,6716130,13269083,19889530
1281,34.50,51.60,331606,535705,785427,1121577,1639712,2481672,3976699,6749330,13333876,19745706
1282,34.51,51.58,332252,536126,774730,1116989,1632848,2459322,3953668,6741000,13149278,19621556
1283,34.50,51.60,330963,540369,780934,1120657,1641683,2457108,3916806,6654752,13196939,19516378
1284,34.49,51.61,334859,534447,784524,1116076,1646633,2454900,3928075,6699652,13220900,19639196
1285,34.49,51.61,333550,534866,776052,1112439,1640697,2452694,3928075,6675086,13269083,19603948
1286,34.50,51.60,332900,534029,776052,1120657,1637745,2457108,3942252,6654752,13117694,19603948
1287,34.50,51.60,333225,536969,774291,1115165,1641683,2461538,3911196,6646653,13141368,19551312
1288,34.50,51.61,331606,534866,778707,1115165,1633825,2459322,3947952,6691444,13070602,19656868
1289,34.50,51.61,333550,534866,782725,1121577,1640697,2457108,3965150,6650700,13309504,19692308
1290,34.51,51.61,334204,536126,783174,1128064,1637745,2465984,3953668,6707882,13109822,19745706
1291,34.51,51.60,336842,538664,780934,1123423,1647627,2468213,3950808,6650700,13261028,19639196
1292,34.52,51.60,330963,536969,783174,1121577,1636763,2468213,3953668,6658809,13204916,19568826
1293,34.51,51.60,331284,536969,789514,1121577,1637745,2463760,3936569,6683255,13228906,19889530
1294,34.52,51.61,333550,537815,784074,1114255,1650614,2459322,3928075,6626492,13125576,19692308
1295,34.51,51.58,332252,536126,777820,1123423,1645641,2461538,3968031,6732690,13133467,19745706
1296,34.51,51.59,330963,537392,776493,1128997,1634803,2461538,3965150,6749330,13228906,19656868
1297,34.51,51.60,337508,537815,784074,1116076,1639712,2463760,3950808,6658809,13086262,19603948
1298,34.53,51.61,333225,534866,776935,1119738,1644650,2474924,3942252,6695546,13109822,19586372
1299,34.51,51.59,331929,536547,782277,1120657,1652612,2468213,3985405,6728542,13374694,19980488
1300,34.51,51.60,332900,537815,784524,1127133,1651613,2486191,3985405,6795520,13391091,19907654
1301,34.53,51.55,337508,538239,786331,1125275,1653613,2483930,3982499,6687347,13391091,19745706
1302,34.53,51.55,334204,538664,784975,1122499,1643660,2474924,3973806,6691444,13228906,19799396
1303,34.51,51.55,336510,540797,784975,1122499,1647627,2488457,3976699,6761866,13391091,19835352
1304,34.53,51.58,336842,538239,786784,1128997,1649617,2477170,3997072,6732690,13432261,19871438
1305,34.53,51.60,334859,538664,780934,1128064,1656623,2490727,3988316,6728542,13261028,19817358
1306,34.51,51.59,335188,539942,784524,1124348,1645641,2483930,3988316,6745162,13407529,19871438
1307,34.51,51.60,332900,540797,788602,1132743,1657628,2499848,4000000,6761866,13440525,19944004
1308,34.50,51.61,338512,539515,789058,1128064,1643660,2483930,4011753,6799751,13342020,19907654
1309,34.50,51.63,336842,539515,789514,1128997,1657628,2486191,3965150,6774447,13293306,19871438
1310,34.50,51.65,336842,539089,786784,1126203,1643660,2477170,3976699,6745162,13228906,19835352
1311,34.50,51.66,333225,537815,784975,1122499,1640697,2470446,3982499,6728542,13236922,19835352
1312,34.50,51.67,333550,540369,781381,1124348,1657628,2477170,3979597,6720262,13325742,19962230
1313,34.50,51.65,335518,542086,786784,1130867,1653613,2474924,3973806,6749330,13293306,19799396
1314,34.49,51.66,338177,541656,790428,1128997,1649617,2481672,3965150,6707882,13350173,19817358
1315,34.49,51.66,340199,538239,786784,1126203,1657628,2479419,3962273,6716130,13277147,19710076
1316,34.50,51.68,335848,535285,783174,1118820,1655618,2474924,3953668,6691444,13220900,19745706
1317,34.46,51.68,332252,537815,783174,1128997,1670814,2497561,3997072,6757682,13515364,20109236
1318,34.47,51.71,334859,542517,789971,1130867,1655618,2497561,4002932,6732690,13448800,20053856
1319,34.48,51.73,336179,541226,792723,1128997,1661663,2488457,4026542,6753504,13448800,20109236
1320,34.46,51.71,336179,540369,785879,1137462,1652612,2502138,4011753,6803986,13399305,20090742
1321,34.48,51.71,336842,540797,794568,1134626,1660653,2493000,4011753,6816726,13333876,20072282
1322,34.49,51.69,341561,540797,785427,1134626,1658635,2490727,4005868,6749330,13440525,19925814
1323,34.48,51.70,337842,541226,790428,1125275,1659643,2488457,4005868,6803986,13548894,20127764
1324,34.48,51.69,337175,542948,788147,1140312,1672861,2499848,4026542,6791296,13424007,20035464
1325,34.49,51.71,338848,538664,791804,1132743,1659643,2483930,3994149,6753504,13342020,19817358
1326,34.47,51.71,335188,542948,784975,1142220,1658635,2488457,3991230,6778651,13407529,19853378
1327,34.46,51.72,336510,541656,786784,1138410,1661663,2488457,4000000,6782860,13342020,19980488
1328,34.48,51.73,339185,540369,792723,1129931,1662675,2488457,4008808,6699652,13333876,19925814
1329,34.48,51.76,334859,542948,789971,1129931,1661663,2486191,3973806,6778651,13407529,19980488
1330,34.47,51.76,334859,543380,786331,1130867,1659643,2493000,4002932,6795520,13473684,20109236
1331,34.48,51.76,339185,542948,795958,1134626,1669792,2509035,4005868,6782860,13407529,19925814
1332,34.48,51.73,334531,542948,793645,1134626,1667752,2509035,4000000,6736842,13540496,20072282
1333,34.47,51.70,335518,548180,792723,1138410,1660653,2502138,4035468,6782860,13473684,20333850
1334,34.47,51.69,338177,544247,796422,1127133,1673886,2506732,4035468,6833785,13515364,20239654
1335,34.49,51.71,341903,545551,788602,1134626,1664702,2511343,4047431,6761866,13407529,20017104
1336,34.49,51.71,338512,543813,792263,1130867,1652612,2497561,4008808,6846636,13440525,20239654
1337,34.47,51.71,336842,543380,794106,1144134,1668772,2506732,4035468,6902886,13565721,20258424
1338,34.48,51.72,336510,544681,787238,1140312,1682136,2515970,4020614,6859536,13515364,20127764
1339,34.48,51.70,340539,543813,793184,1140312,1668772,2499848,4026542,6820982,13473684,20127764
1340,34.49,51.72,336179,543380,795494,1134626,1665718,2513654,4023576,6820982,13407529,20109236
1341,34.49,51.72,334531,543380,786784,1136515,1658635,2497561,4017656,6787076,13523731,20035464
1342,34.48,51.70,336842,545551,795494,1140312,1671837,2497561,4044434,6829512,13391091,19980488
1343,34.49,51.71,334859,544681,795031,1136515,1663688,2502138,4041440,6799751,13498661,20127764
1344,34.49,51.76,335848,542517,792723,1131804,1658635,2493000,3985405,6808228,13399305,20072282
1345,34.48,51.75,335188,543380,790886,1134626,1666734,2506732,4029513,6803986,13457084,20202220
1346,34.49,51.75,337508,543380,792723,1139360,1663688,2506732,4038452,6838064,13415763,20220920
1347,34.49,51.77,336510,544247,794106,1135570,1665718,2518291,4020614,6863846,13557302,19998780
1348,34.48,51.77,341561,543380,788147,1134626,1671837,2502138,4017656,6825244,13557302,20127764
1349,34.49,51.76,342590,543380,797818,1138410,1672861,2511343,4038452,6829512,13457084,20127764
1350,34.49,51.75,336179,546425,794568,1135570,1665718,2511343,4023576,6863846,13532108,20183554
1351,34.48,51.77,341220,542517,790428,1131804,1669792,2504433,4047431,6838064,13582591,20296066
1352,34.49,51.80,338177,545116,789514,1135570,1660653,2506732,4026542,6872483,13607973,20220920
1353,34.49,51.78,340199,543380,794106,1138410,1665718,2513654,4044434,6842347,13532108,20277228
1354,34.50,51.77,336842,549946,794106,1141265,1673886,2509035,4050433,6863846,13624948,20146326
1355,34.49,51.77,338177,547740,793184,1144134,1665718,2513654,4035468,6855230,13424007,20164924
1356,34.51,51.78,336842,544247,795958,1136515,1673886,2522944,4035468,6881142,13616455,20220920
1357,34.50,51.76,337508,546862,792723,1147982,1670814,2534654,4059465,6863846,13599502,20296066
1358,34.50,51.72,336842,543813,799220,1151856,1680066,2515970,4044434,6868162,13659025,20314942
1359,34.50,51.74,339185,545551,793184,1144134,1680066,2529957,4056450,6894172,13753620,20428928
1360,34.51,51.72,338512,546862,801566,1140312,1690466,2520616,4083749,6889824,13607973,20371774
1361,34.49,51.70,341561,545551,799688,1146055,1675941,2539368,4065509,6920380,13814503,20621774
1362,34.50,51.72,339185,546425,801095,1146055,1688376,2541731,4065509,6808228,13667570,20602326
1363,34.49,51.69,338177,549062,795031,1150885,1693612,2541731,4089865,6902886,13727692,20505632
1364,34.50,51.68,340879,546862,799688,1142220,1691514,2525278,4062484,6911622,13762285,20428928
1365,34.51,51.70,340539,550390,802036,1147018,1691514,2532303,4089865,6820982,13719071,20544200
1366,34.49,51.70,344665,545551,800156,1142220,1669792,2525278,4071570,6846636,13641965,20390790
1367,34.51,51.70,338848,551724,800626,1143176,1684210,2527615,4047431,6863846,13616455,20314942
1368,34.52,51.69,337842,542948,793645,1140312,1679033,2515970,4065509,6850930,13557302,20239654
1369,34.51,51.68,341561,545116,792263,1144134,1668772,2522944,4059465,6885480,13624948,20448050
1370,34.51,51.69,340539,545988,793184,1141265,1674913,2529957,4068537,6911622,13744966,20448050
1371,34.51,51.68,338848,548180,801095,1147018,1690466,2529957,4074608,6842347,13684694,20544200
1372,34.51,51.67,345013,546425,802036,1144134,1675941,2534654,4059465,6915998,13727692,20505632
1373,34.51,51.67,339523,546862,803452,1141265,1692562,2534654,4059465,6924768,13650489,20544200
1374,34.50,51.69,339185,548180,795958,1148948,1694663,2544100,4108325,6982314,13867118,20602326
1375,34.53,51.71,343624,545988,801566,1149916,1685250,2537008,4089865,6942373,13676127,20486402
1376,34.54,51.75,342246,547301,795031,1143176,1674913,2529957,4047431,6924768,13523731,20202220
1377,34.53,51.73,338848,546862,798285,1149916,1690466,2546472,4096000,6964506,13641965,20505632
1378,34.52,51.69,343970,548620,799220,1154779,1684210,2546472,4123836,6977854,13693272,20582914
1379,34.52,51.71,337842,549946,803452,1149916,1689420,2546472,4068537,6929160,13779647,20505632
1380,34.52,51.68,342590,548180,801566,1149916,1694663,2546472,4056450,6902886,13840760,20602326
1381,34.53,51.68,344317,548180,793645,1147982,1687333,2541731,4092930,6915998,13693272,20544200
1382,34.50,51.68,339523,550390,802980,1147982,1682136,2556006,4108325,6960068,13867118,20699936
1383,34.51,51.69,345013,550834,804399,1158699,1688376,2553616,4105237,6946788,13770960,20544200
1384,34.51,51.72,342590,550834,803452,1150885,1692562,2544100,4114515,6982314,13884746,20602326
1385,34.51,51.75,344317,551724,802036,1144134,1686291,2548849,4059465,6924768,13591041,20505632
1386,34.49,51.72,338512,549504,799220,1143176,1692562,2537008,4059465,6955636,13624948,20660782
1387,34.50,51.71,339523,549062,797818,1146055,1694663,2558401,4108325,6937963,13779647,20602326
1388,34.51,51.71,339523,547301,802980,1158699,1688376,2551230,4089865,6894172,13805772,20409842
1389,34.51,51.67,338512,547740,799220,1150885,1686291,2548849,4099074,6968950,13641965,20296066
1390,34.51,51.69,346063,551279,801095,1145094,1685250,2546472,4056450,6982314,13849535,20699936
1391,34.50,51.69,340879,548180,805348,1148948,1699938,2570442,4114515,6991252,13920136,20758948
1392,34.49,51.69,344665,551279,806776,1154779,1696769,2563204,4111418,6995730,13973561,20897960
1393,34.47,51.69,346766,553963,802036,1157716,1717040,2575291,4148898,7040825,13955707,20877986
1394,34.50,51.70,342934,553065,808208,1154779,1690466,2553616,4136329,6942373,13867118,20563540
1395,34.50,51.72,341220,549946,805823,1151856,1696769,2553616,4083749,6946788,13770960,20602326
1396,34.50,51.70,345363,551279,803452,1153803,1696769,2548849,4099074,7013698,13814503,20544200
1397,34.51,51.72,347119,549062,803925,1159683,1686291,2551230,4096000,6907252,13867118,20505632
1398,34.50,51.72,340879,550390,802508,1149916,1699938,2556006,4123836,6964506,13875926,20719570
1399,34.48,51.70,346766,548180,810127,1164629,1704181,2568025,4111418,7022718,14009406,20958106
1400,34.48,51.70,341903,550834,808208,1158699,1699938,2565612,4133199,7040825,13858321,20938020
1401,34.50,51.72,345013,553514,810127,1156735,1709516,2572864,4142604,7040825,13937899,20818298
1402,34.49,51.72,342590,550390,809166,1156735,1696769,2563204,4142604,7031760,13902418,20938020
1403,34.52,51.73,342934,552170,809166,1159683,1699938,2558401,4120724,6977854,13937899,20719570
1404,34.51,51.71,343279,552617,807730,1155756,1705246,2575291,4130073,6991252,13797053,20858052
1405,34.51,51.69,341903,553065,813990,1154779,1719202,2568025,4139464,7031760,13946797,20818298
1406,34.50,51.68,342934,552170,807730,1160669,1706311,2582598,4133199,7022718,13955707,20978234
1407,34.48,51.68,343624,553963,806299,1159683,1709516,2577722,4190281,7086505,14090733,21038844
1408,34.46,51.72,344317,553514,811571,1164629,1713808,2589946,4158376,7040825,14200650,21161124
1409,34.46,51.78,346766,556219,813021,1171625,1708446,2592405,4180658,7114199,14099828,20998398
1410,34.46,51.79,343624,559410,813990,1165623,1725722,2587492,4171080,7104944,14191425,21161124
1411,34.44,51.82,343970,556673,814476,1159683,1710587,2594868,4183861,6991252,14108934,21099806
1412,34.45,51.83,345013,554413,816424,1163636,1725722,2594868,4158376,6968950,14118053,20917970
1413,34.45,51.82,344665,556673,812537,1163636,1709516,2587492,4167896,7086505,13982505,21018602
1414,34.47,51.81,348536,553963,811089,1160669,1713808,2570442,4152053,7004703,13920136,20719570
1415,34.48,51.80,345363,558038,813021,1156735,1699938,2570442,4161544,7004703,13911271,20818298
1416,34.47,51.80,343970,552617,810608,1160669,1698880,2565612,4152053,7009198,13814503,20838156
1417,34.48,51.77,342934,553514,802980,1164629,1707378,2568025,4164718,7000214,13955707,20897960
1418,34.48,51.78,344317,553065,809646,1160669,1698880,2580158,4145749,7018205,13991460,20858052
1419,34.48,51.82,342246,553514,809646,1159683,1707378,2563204,4145749,7022718,13867118,20778694
1420,34.49,51.82,342934,552170,803925,1156735,1702057,2565612,4145749,7013698,13964628,20798476
1421,34.51,51.83,342934,550834,808208,1156735,1699938,2572864,4133199,6982314,13902418,20680340
1422,34.49,51.82,342590,555315,811089,1163636,1697824,2572864,4130073,6942373,13920136,20739240
1423,34.50,51.81,342246,553514,811571,1155756,1700997,2580158,4139464,7004703,13858321,20621774
1424,34.49,51.80,347472,552617,810127,1158699,1694663,2582598,4133199,7031760,14045435,20897960
1425,34.49,51.77,348893,557582,807730,1160669,1710587,2582598,4158376,6982314,14036410,21038844
1426,34.50,51.75,347119,558495,806299,1168616,1709516,2575291,4167896,7063592,13946797,20897960
1427,34.50,51.75,343624,554413,816913,1163636,1717040,2587492,4164718,7091106,13946797,20938020
1428,34.50,51.72,346063,555315,812537,1160669,1717040,2592405,4136329,7081910,14000427,20917970
1429,34.50,51.74,346414,556219,805348,1164629,1712733,2597337,4158376,7077322,14090733,21140646
1430,34.49,51.72,345013,557582,813021,1168616,1725722,2604770,4212908,7109568,14154644,21079446
1431,34.51,51.72,344665,555315,813021,1163636,1723543,2582598,4164718,7068162,13973561,20897960
1432,34.51,51.73,346766,555315,810127,1163636,1720286,2589946,4158376,7086505,14063519,21099806
1433,34.51,51.72,344665,557127,815936,1169617,1719202,2597337,4196722,7109568,14127183,21222798
1434,34.49,51.72,349607,559410,816424,1168616,1723543,2602287,4199948,7114199,14191425,21222798
1435,34.51,51.72,344665,560789,811571,1168616,1709516,2582598,4171080,7059026,14118053,21018602
1436,34.49,51.71,345013,557582,814476,1167617,1718121,2599810,4199948,7128127,14182212,21161124
1437,34.50,51.73,347826,558038,813505,1173639,1722456,2585042,4187069,7063592,14154644,20978234
1438,34.50,51.72,344317,555767,813990,1166619,1715962,2592405,4158376,7081910,14182212,21018602
1439,34.50,51.72,347119,555315,816424,1175660,1726813,2599810,4183861,7077322,14081650,20958106
1440,34.50,51.72,346063,558038,815449,1163636,1723543,2592405,4187069,7063592,14018396,21099806
1441,34.50,51.75,347472,556673,815449,1167617,1719202,2599810,4164718,7091106,14154644,20938020
1442,34.50,51.72,345013,555315,817402,1167617,1722456,2589946,4187069,7091106,14209887,21099806
1443,34.50,51.73,349607,557127,817891,1171625,1727906,2607256,4203181,7193853,14163821,21181642
1444,34.50,51.72,350325,558952,817891,1168616,1717040,2597337,4216160,7109568,14099828,21243436
1445,34.51,51.75,349966,561250,817891,1163636,1724632,2602287,4171080,7091106,14173010,21202200
1446,34.51,51.75,343970,558952,814962,1167617,1725722,2599810,4190281,7077322,14045435,21181642
1447,34.51,51.72,343624,556219,814962,1167617,1725722,2587492,4177460,7151462,14182212,21099806
1448,34.51,51.75,345013,557582,808208,1169617,1727906,2602287,4167896,7059026,14072579,21059126
1449,34.52,51.74,345363,557127,813990,1166619,1707378,2585042,4183861,7104944,14045435,21099806
1450,34.51,51.72,347472,558495,809646,1169617,1715962,2607256,4171080,7104944,14173010,21079446
1451,34.51,51.75,344317,559410,816913,1170620,1719202,2607256,4196722,7104944,14228398,21059126
1452,34.50,51.76,349966,559869,815936,1171625,1727906,2612245,4190281,7151462,14054471,21181642
1453,34.50,51.77,350685,556673,819364,1173639,1722456,2604770,4203181,7109568,14063519,21140646
1454,34.51,51.78,346766,558495,815936,1169617,1726813,2612245,4183861,7128127,14200650,20978234
1455,34.52,51.82,351769,557582,818382,1167617,1717040,2594868,4174268,6991252,14118053,20978234
1456,34.51,51.85,345013,556219,814962,1172631,1729000,2594868,4199948,7091106,14136324,21079446
1457,34.52,51.80,349607,562637,813021,1173639,1719202,2617252,4229220,7160839,14173010,21305592
1458,34.52,51.74,348893,561250,813990,1177688,1727906,2627325,4216160,7236749,14416190,21347232
1459,34.52,51.71,347472,560328,821830,1177688,1743350,2609748,4229220,7198594,14331074,21389034
1460,34.51,51.71,347119,564966,816424,1174649,1742237,2619763,4235781,7146783,14321678,21264114
1461,34.54,51.71,351407,558952,819364,1183815,1737802,2607256,4232498,7142110,14293566,21284832
1462,34.55,51.71,350685,557582,817891,1171625,1717040,2604770,4212908,7128127,14182212,21140646
1463,34.55,51.69,346766,562637,816424,1171625,1727906,2609748,4190281,7179667,14302924,21264114
1464,34.54,51.65,353225,561711,819856,1174649,1731192,2617252,4235781,7189118,14397188,21431000
1465,34.52,51.65,347472,565433,817402,1184842,1734491,2627325,4235781,7227172,14454345,21515430
1466,34.53,51.64,348893,563101,820842,1185872,1755679,2634931,4245660,7265632,14435242,21579190
1467,34.54,51.63,348181,560789,825806,1178705,1731192,2632391,4305914,7280160,14293566,21664794
1468,34.55,51.64,347472,561711,819364,1183815,1730095,2629856,4242362,7095712,14256254,21347232
1469,34.52,51.62,352132,561250,816913,1177688,1740017,2629856,4245660,7275311,14492702,21772758
1470,34.53,51.63,349607,564498,823813,1192084,1757940,2632391,4289005,7294746,14435242,21557894
1471,34.55,51.61,349966,560789,826306,1191044,1752300,2642581,4255584,7128127,14492702,21452046
1472,34.55,51.62,350685,560328,819856,1180744,1751176,2624800,4258903,7246351,14378236,21473132
1473,34.54,51.61,351407,562174,824311,1183815,1738909,2634931,4242362,7179667,14368779,21264114
1474,34.55,51.63,351769,564032,824311,1181766,1747813,2617252,4235781,7208095,14246957,21557894
1475,34.56,51.64,352132,564498,820842,1183815,1743350,2629856,4248962,7184390,14331074,21409996
1476,34.54,51.60,352496,567313,823813,1179724,1734491,2627325,4248962,7289878,14397188,21772758
1477,34.54,51.59,350685,564966,825806,1184842,1753425,2642581,4242362,7285016,14579755,21621906
1478,34.54,51.60,351407,565433,824311,1185872,1751176,2642581,4275574,7270468,14435242,21686300
1479,34.54,51.62,351769,565433,818872,1186902,1754551,2650275,4272230,7236749,14359334,21515430
1480,34.55,51.61,355062,564032,825806,1184842,1754551,2637476,4275574,7260802,14609006,21643328
1481,34.54,51.59,348536,568731,824311,1179724,1752300,2647705,4255584,7299622,14589492,21729442
1482,34.54,51.62,352860,568258,827308,1195214,1762478,2652850,4295752,7280160,14570031,21729442
1483,34.53,51.61,349250,562637,826807,1192084,1757940,2640026,4262227,7289878,14463915,21643328
1484,34.53,51.63,349607,565433,821830,1191044,1764757,2658014,4299134,7363596,14609006,21903744
1485,34.54,51.64,352132,565433,821336,1192084,1760206,2642581,4299134,7275311,14435242,21707850
1486,34.53,51.64,354325,564966,822325,1190006,1745578,2647705,4295752,7324095,14540936,21729442
1487,34.54,51.64,355062,565433,820348,1188970,1753425,2650275,4268890,7227172,14359334,21707850
1488,34.54,51.64,348536,566372,824809,1186902,1744463,2647705,4285640,7289878,14483094,21643328
1489,34.53,51.64,355062,566372,826807,1191044,1750053,2642581,4258903,7304503,14463915,21686300
1490,34.51,51.64,349250,566372,828814,1183815,1744463,2642581,4289005,7179667,14511957,21707850
1491,34.51,51.65,349250,564498,830832,1187935,1767040,2658014,4278924,7373538,14521604,21794480
1492,34.52,51.67,355062,565433,830326,1194169,1742237,2640026,4295752,7324095,14687584,21772758
1493,34.53,51.66,350685,565433,824311,1184842,1755679,2663199,4272230,7304503,14435242,21643328
1494,34.53,51.70,352132,562637,830832,1194169,1762478,2634931,4265556,7285016,14359334,21579190
1495,34.54,51.71,349250,564498,827308,1182790,1750053,2645140,4262227,7212855,14359334,21557894
1496,34.54,51.69,351407,563566,826807,1185872,1732290,2634931,4278924,7270468,14454345,21643328
1497,34.54,51.77,349966,563101,829822,1184842,1753425,2642581,4268890,7231958,14397188,21515430
1498,34.55,51.72,348893,569680,815936,1182790,1753425,2642581,4272230,7236749,14397188,21600528
1499,34.53,51.69,352132,563566,828311,1187935,1755679,2647705,4275574,7265632,14648190,21859906
1500,34.55,51.65,355432,567313,825806,1197311,1768185,2665799,4305914,7343792,14531264,21859906
1501,34.55,51.63,351769,564498,830326,1194169,1760206,2660604,4289005,7309391,14609006,21686300
1502,34.56,51.62,350685,567313,824809,1198362,1757940,2652850,4262227,7338858,14483094,21729442
1503,34.55,51.60,353225,568731,831844,1203644,1757940,2663199,4322955,7280160,14540936,21772758
1504,34.55,51.60,352860,564498,831844,1194169,1744463,2663199,4278924,7333930,14609006,21751078
1505,34.55,51.61,357292,567785,822325,1191044,1755679,2647705,4292376,7319187,14531264,21772758
1506,34.55,51.62,355803,567313,823813,1195214,1765898,2663199,4295752,7299622,14531264,21772758
1507,34.57,51.60,350685,570156,831844,1187935,1764757,2665799,4302521,7319187,14757037,21686300
1508,34.53,51.59,355432,570632,824809,1194169,1771626,2671014,4336686,7398510,14658018,22215594
1509,34.55,51.60,352132,569205,826306,1195214,1777392,2678875,4316122,7348733,14697466,21838054
1510,34.55,51.63,352860,567785,834386,1195214,1752300,2668404,4319536,7299622,14648190,21772758
1511,34.56,51.65,351769,571588,831844,1198362,1761342,2652850,4295752,7314286,14638374,21794480
