Index,Temp,Umid,G320,G295,G270,G245,G220,G195,G170,G145,G120,G100
5091,33.36,56.51,469725,739350,1094602,1653613,2544100,4155212,6946788,12256592,26219644,40819684
5092,33.36,56.51,467794,736161,1091103,1640697,2544100,4142604,6933559,12235997,25924050,41360680
5093,33.36,56.51,469079,736161,1093725,1641683,2553616,4164718,6951209,12235997,26251152,40781580
5094,33.34,56.51,467794,734577,1094602,1646633,2544100,4206418,6982314,12332706,26635236,41204652
5095,33.34,56.55,468757,736956,1093725,1645641,2558401,4177460,7000214,12346647,26489894,41557388
5096,33.33,56.59,468436,740152,1099893,1662675,2544100,4164718,6995730,12325748,26235388,41165828
5097,33.34,56.57,471672,740152,1094602,1642671,2541731,4180658,6991252,12277257,26522056,41282520
5098,33.33,56.58,467473,737752,1097241,1647627,2539368,4171080,6991252,12346647,26377944,40934416
5099,33.34,56.57,468114,738550,1093725,1644650,2539368,4196722,6964506,12270361,26425806,41088400
5100,33.34,56.57,469402,739350,1098123,1635783,2553616,4152053,6991252,12291073,26314394,41088400
5101,33.35,56.58,469725,742567,1096360,1641683,2541731,4164718,6924768,12215471,26266934,40705592
5102,33.34,56.58,469725,738550,1091976,1635783,2541731,4155212,6968950,12140793,26125574,40592132
5103,33.33,56.59,466515,737752,1092850,1639712,2527615,4164718,6960068,12181413,26094366,40743548
5104,33.34,56.59,469079,735368,1089362,1649617,2534654,4171080,6960068,12167843,25985726,40781580
5105,33.36,56.59,467794,736956,1085896,1630898,2525278,4123836,6881142,12107149,25939442,40479308
5106,33.36,56.60,467473,732999,1088493,1636763,2518291,4120724,6907252,12154303,26047694,40819684
5107,33.35,56.56,467153,732999,1089362,1643660,2527615,4136329,6933559,12208644,26141204,40629884
5108,33.35,56.57,467153,736956,1100779,1649617,2539368,4126952,6937963,12208644,25985726,40705592
5109,33.37,56.54,467153,736161,1096360,1634803,2529957,4130073,6907252,12107149,25801574,40255528
5110,33.37,56.55,466515,734577,1085896,1636763,2515970,4111418,6885480,12087053,25877986,40329848
5111,33.38,56.55,467473,733787,1085896,1629924,2525278,4117618,6902886,11985369,25801574,39997560
5112,33.38,56.55,464926,731429,1087626,1627011,2522944,4114515,6868162,12107149,25847368,40292652
5113,33.38,56.55,466515,732213,1085033,1649617,2522944,4114515,6889824,12208644,26141204,40404440
5114,33.38,56.51,464926,731429,1086760,1643660,2515970,4126952,6838064,11985369,25755944,40255528
5115,33.37,56.54,466515,731429,1077328,1626042,2509035,4126952,6894172,12093744,25939442,40292652
5116,33.38,56.51,465878,730646,1080739,1636763,2506732,4114515,6894172,12080369,26001190,40144564
5117,33.38,56.51,465878,731429,1082452,1623142,2509035,4089865,6876810,11985369,25924050,40107712
5118,33.38,56.47,462407,730646,1083311,1619292,2502138,4114515,6855230,11932993,26001190,40255528
5119,33.38,56.45,465243,732999,1085033,1624108,2518291,4108325,6872483,12100443,25847368,40292652
5120,33.40,56.48,466834,730646,1086760,1620253,2509035,4111418,6889824,12093744,26001190,40592132
5121,33.39,56.49,464610,732213,1083311,1627981,2506732,4114515,6889824,11932993,25786346,40181484
5122,33.40,56.46,465243,730646,1082452,1627981,2506732,4120724,6833785,11972232,25924050,40070928
5123,33.40,56.44,464926,728307,1083311,1618333,2506732,4105237,6838064,11919971,25650098,40034208
5124,33.42,56.43,461781,729865,1081595,1616417,2495279,4089865,6842347,11842429,25740770,39815308
5125,33.42,56.41,463348,731429,1079030,1633825,2509035,4102153,6820982,11881073,25590004,39598792
5126,33.42,56.39,463348,728307,1076478,1623142,2495279,4096000,6803986,11906977,25755944,39851628
5127,33.42,56.34,463663,725984,1079030,1620253,2499848,4059465,6782860,11855282,25695354,39243112
5128,33.43,56.33,462720,727531,1083311,1635783,2504433,4089865,6881142,11932993,25954852,40107712
5129,33.43,56.35,463348,728307,1077328,1633825,2506732,4096000,6850930,11985369,25801574,39888008
5130,33.44,56.37,464926,727531,1079030,1629924,2490727,4065509,6799751,11932993,25455816,39706756
5131,33.43,56.36,462720,730646,1076478,1606905,2502138,4102153,6833785,11932993,25801574,39706756
5132,33.43,56.38,464610,728307,1078178,1617374,2504433,4126952,6833785,11972232,25893322,39851628
5133,33.43,56.39,463978,729865,1079030,1627981,2502138,4077650,6859536,12100443,25908678,40034208
5134,33.43,56.40,463348,729085,1077328,1618333,2509035,4080698,6833785,11972232,25740770,39960976
5135,33.44,56.40,458987,729085,1078178,1621215,2493000,4130073,6829512,11894011,25605000,39670704
5136,33.44,56.40,463348,726757,1076478,1627981,2504433,4089865,6803986,11855282,25650098,39742876
5137,33.44,56.39,463348,729865,1080739,1616417,2488457,4108325,6808228,11829603,25620016,39779060
5138,33.45,56.34,462407,726757,1073938,1620253,2495279,4062484,6799751,11778577,25515282,39384616
5139,33.47,56.33,462094,725212,1074784,1620253,2483930,4065509,6787076,11829603,25500390,39527140
5140,33.48,56.31,461781,727531,1077328,1614505,2493000,4056450,6787076,11816805,25352418,39349144
5141,33.48,56.30,463663,725212,1079884,1607851,2474924,4032488,6728542,11816805,25337716,39067660
5142,33.48,56.30,460225,723675,1072251,1602190,2470446,4038452,6770248,11778577,25220704,39634716
5143,33.48,56.29,460225,726757,1073094,1621215,2486191,4080698,6812474,11959124,25620016,39598792
5144,33.48,56.29,462407,727531,1076478,1622178,2486191,4080698,6761866,11855282,25620016,39349144
5145,33.48,56.28,463978,726757,1073938,1616417,2488457,4059465,6728542,11765889,25352418,38997916
5146,33.47,56.29,461781,723675,1078178,1605016,2481672,4041440,6778651,11855282,25396628,39313736
5147,33.47,56.26,459605,725212,1070570,1619292,2493000,4083749,6745162,11740595,25411400,39420152
5148,33.46,56.24,462407,727531,1070570,1613551,2483930,4083749,6778651,11816805,25381874,39706756
5149,33.47,56.29,462094,727531,1075630,1613551,2479419,4092930,6795520,11881073,25500390,39420152
5150,33.46,56.31,461781,723675,1073094,1619292,2481672,4080698,6774447,11778577,25352418,39278392
5151,33.46,56.32,461469,725212,1074784,1606905,2488457,4050433,6761866,11842429,25515282,39420152
5152,33.47,56.35,463663,726757,1079030,1619292,2486191,4050433,6736842,11791292,25381874,39102624
5153,33.46,56.34,459296,723675,1068894,1622178,2470446,4041440,6761866,11804035,25470656,39278392
5154,33.47,56.34,462094,724443,1073938,1603131,2474924,4047431,6761866,11740595,25396628,39491412
5155,33.47,56.31,459296,723675,1069731,1616417,2470446,4041440,6761866,11791292,25235272,39706756
5156,33.48,56.32,459915,728307,1073094,1603131,2479419,4029513,6753504,11778577,25367138,39172744
5157,33.47,56.31,460225,725212,1071410,1602190,2477170,4059465,6741000,11727989,25249856,38963140
5158,33.48,56.31,460535,723675,1072251,1615460,2470446,4032488,6712004,11778577,25177104,39243112
5159,33.48,56.30,458679,720619,1070570,1603131,2474924,4011753,6749330,11765889,25004196,39032756
5160,33.48,56.29,460535,722909,1071410,1601251,2474924,4023576,6712004,11715409,25047200,39384616
5161,33.49,56.26,459915,722144,1068057,1603131,2468213,4017656,6732690,11677833,25090352,39102624
5162,33.48,56.25,457756,722144,1071410,1595637,2461538,4035468,6728542,11765889,25293708,39207896
5163,33.49,56.32,458987,719859,1070570,1604073,2465984,4017656,6728542,11640497,25352418,39278392
5164,33.48,56.33,458679,719859,1068894,1594705,2463760,4041440,6703764,11715409,25191620,39172744
5165,33.48,56.36,458063,720619,1073094,1595637,2459322,4029513,6671010,11677833,25191620,39207896
5166,33.48,56.39,457143,720619,1063068,1603131,2457108,4005868,6691444,11591086,24918632,38755764
5167,33.45,56.42,458371,719859,1063896,1605016,2457108,4000000,6679168,11690332,25061568,38755764
5168,33.48,56.50,457143,716084,1058124,1595637,2454900,3991230,6650700,11615739,24791376,38584632
5169,33.47,56.51,457449,716836,1053227,1584526,2441729,3973806,6675086,11615739,24904428,38790176
5170,33.47,56.53,454404,715334,1057305,1593774,2433026,3959401,6646653,11578799,24623708,38280372
5171,33.46,56.54,454707,712348,1054854,1590988,2439547,3968031,6654752,11615739,24989896,38687132
5172,33.46,56.58,455010,716084,1055670,1582689,2439547,4005868,6642611,11517750,25061568,38313944
5173,33.49,56.60,454102,711605,1063068,1579942,2439547,3968031,6634542,11615739,24918632,38618740
5174,33.48,56.63,453499,715334,1048375,1577204,2430860,3994149,6638574,11603399,24721238,38516604
5175,33.48,56.61,452897,712348,1050795,1571758,2435196,3979597,6602458,11505618,24513184,38213412
5176,33.49,56.59,454404,713092,1049987,1582689,2424386,3965150,6590507,11493511,24721238,38080184
5177,33.49,56.58,453198,713838,1054854,1588212,2422235,3968031,6598470,11542092,24777316,38280372
5178,33.49,56.55,453499,713092,1054040,1582689,2435196,3968031,6634542,11554302,24791376,38246864
5179,33.50,56.56,454404,713092,1054040,1584526,2430860,3970916,6594486,11481430,24876068,38180016
5180,33.50,56.55,453499,710864,1062241,1574476,2428698,3942252,6562788,11433357,24637594,37980876
5181,33.51,56.53,451101,708650,1051605,1580857,2420089,3950808,6590507,11397565,24623708,38080184
5182,33.51,56.52,451101,711605,1053227,1570853,2420089,3970916,6610450,11469373,24693294,37914956
5183,33.53,56.50,450803,708650,1049987,1576294,2413671,3933734,6566734,11433357,24376418,37718560
5184,33.53,56.47,451698,708650,1049180,1570853,2409412,3925252,6570684,11409471,24417288,37751152
5185,33.53,56.45,451698,710125,1048375,1571758,2422235,3970916,6547053,11457343,24568322,37849264
5186,33.52,56.43,451101,708650,1050795,1579942,2413671,3919617,6570684,11445337,24595984,38047024
5187,33.52,56.44,453198,709387,1049987,1577204,2413671,3942252,6547053,11409471,24254626,38013920
5188,33.53,56.43,450803,711605,1068057,1567247,2428698,3982499,6598470,11457343,24763272,38516604
5189,33.51,56.44,451698,710864,1052415,1573569,2424386,3953668,6622474,11481430,24637594,38013920
5190,33.51,56.44,453198,711605,1046767,1579028,2422235,3968031,6558847,11350191,24554514,38080184
5191,33.49,56.45,453499,710125,1047570,1578116,2426540,3945100,6586532,11457343,24693294,38280372
5192,33.51,56.44,451997,708650,1055670,1581772,2417946,3925252,6578598,11385685,24430942,37816504
5193,33.52,56.43,452297,710125,1046767,1573569,2415806,3956532,6550980,11397565,24499440,37849264
5194,33.50,56.43,450209,708650,1067222,1579942,2417946,3916806,6582564,11433357,24637594,38280372
5195,33.50,56.43,452297,709387,1047570,1582689,2420089,3979597,6594486,11529909,24707258,38482676
5196,33.51,56.46,451698,710125,1057305,1583607,2420089,3953668,6578598,11493511,24568322,38213412
5197,33.49,56.45,452597,707916,1064726,1586367,2420089,3950808,6574639,11421401,24637594,38448812
5198,33.49,56.46,451101,710125,1049180,1583607,2422235,3979597,6590507,11433357,24749244,38381260
5199,33.51,56.49,451997,710864,1054854,1586367,2426540,3945100,6566734,11445337,24609838,38213412
5200,33.49,56.49,450803,710125,1047570,1581772,2413671,3962273,6594486,11421401,24805450,38280372
5201,33.50,56.49,452597,707916,1049180,1582689,2428698,3947952,6598470,11445337,24735234,38516604
5202,33.50,56.46,451400,710125,1050795,1582689,2430860,3976699,6614453,11457343,24693294,38180016
5203,33.50,56.47,455617,713092,1050795,1589137,2437370,3962273,6622474,11591086,24721238,38482676
5204,33.51,56.48,454102,710864,1054854,1595637,2417946,3953668,6598470,11457343,24609838,37980876
5205,33.50,56.47,451400,710864,1058124,1583607,2415806,3947952,6570684,11457343,24721238,38313944
5206,33.50,56.50,451997,710864,1048375,1584526,2420089,3988316,6622474,11517750,24805450,38381260
5207,33.50,56.51,454404,710125,1038803,1579028,2433026,3968031,6590507,11433357,24623708,38146684
5208,33.50,56.49,451400,710125,1049180,1582689,2426540,3950808,6594486,11433357,24499440,38047024
5209,33.51,56.49,452597,707916,1070570,1582689,2426540,3968031,6610450,11554302,24763272,38280372
5210,33.49,56.51,453198,710125,1055670,1564553,2415806,3945100,6578598,11505618,24637594,38113404
5211,33.50,56.56,450506,705720,1046767,1594705,2430860,3979597,6578598,11433357,24707258,38448812
5212,33.48,56.60,451698,711605,1067222,1575385,2417946,3973806,6586532,11433357,24763272,38687132
5213,33.48,56.62,451400,708650,1049180,1573569,2426540,3942252,6598470,11542092,24609838,38146684
5214,33.46,56.66,450209,707182,1043567,1569048,2413671,3928075,6582564,11542092,24665412,38482676
5215,33.47,56.69,451997,708650,1047570,1562762,2403051,3911196,6558847,11397565,24637594,37882080
5216,33.47,56.70,451101,705720,1048375,1572663,2411540,3913999,6539214,11373829,24693294,37686028
5217,33.46,56.68,450506,709387,1045165,1569048,2405167,3922432,6539214,11469373,24651496,37621124
5218,33.48,56.70,446674,705720,1044365,1560976,2400938,3933734,6515808,11457343,24471994,37751152
5219,33.48,56.69,446382,704264,1041179,1564553,2403051,3925252,6531394,11291523,24200886,37621124
5220,33.47,56.67,448434,704991,1048375,1572663,2413671,3930902,6511924,11469373,24623708,37980876
5221,33.47,56.68,449616,707182,1034082,1580857,2407288,3953668,6547053,11445337,24721238,38347572
5222,33.46,56.72,450209,710125,1046767,1580857,2420089,3973806,6586532,11457343,24791376,38550588
5223,33.44,56.69,451997,707916,1053227,1582689,2430860,3959401,6654752,11493511,25090352,38584632
5224,33.43,56.70,455313,712348,1049180,1584526,2430860,3947952,6650700,11566537,25075952,38893768
5225,33.41,56.70,453198,710864,1054040,1583607,2439547,3994149,6654752,11690332,25075952,38859176
5226,33.42,56.70,455313,711605,1058124,1588212,2437370,3988316,6683255,11715409,25032850,38997916
5227,33.43,56.72,454404,716836,1055670,1590062,2441729,3994149,6683255,11591086,25148120,38755764
5228,33.43,56.69,455313,710864,1058124,1596570,2443914,3994149,6662871,11628105,25133652,38893768
5229,33.45,56.71,455922,713838,1052415,1589137,2439547,3965150,6666938,11603399,25032850,39172744
5230,33.45,56.69,453198,713092,1054854,1588212,2443914,3982499,6662871,11603399,24805450,38652904
5231,33.45,56.63,455922,713838,1053227,1583607,2457108,3997072,6703764,11652916,25206154,39067660
5232,33.45,56.61,453800,712348,1061415,1597504,2459322,3994149,6707882,11665361,25119202,38893768
5233,33.44,56.60,456531,717589,1054040,1584526,2446103,3988316,6654752,11628105,25177104,39207896
5234,33.43,56.59,455922,717589,1057305,1599375,2463760,4035468,6720262,11778577,25620016,39455748
5235,33.43,56.58,458371,720619,1065557,1592845,2465984,4059465,6757682,11778577,25530190,39313736
5236,33.43,56.60,458679,719101,1067222,1601251,2488457,4053439,6774447,11959124,25323030,39670704
5237,33.42,56.60,458371,722144,1066389,1602190,2470446,4047431,6787076,11868164,25470656,39924460
5238,33.40,56.61,458679,722909,1065557,1608798,2472683,4083749,6838064,11842429,25575024,39960976
5239,33.42,56.61,460535,721381,1066389,1604073,2483930,4074608,6778651,11842429,25381874,39598792
5240,33.41,56.61,457756,721381,1066389,1612598,2470446,4041440,6791296,11906977,25605000,39815308
5241,33.41,56.58,460225,722144,1066389,1601251,2472683,4050433,6770248,11740595,25337716,39598792
5242,33.43,56.57,459605,725212,1065557,1601251,2468213,4065509,6753504,11829603,25485514,39349144
5243,33.42,56.55,458371,721381,1064726,1612598,2483930,4026542,6757682,11804035,25367138,39562932
5244,33.43,56.54,458063,725212,1069731,1615460,2479419,4053439,6791296,11881073,25680250,39706756
5245,33.43,56.55,460225,723675,1072251,1598439,2493000,4068537,6778651,11829603,25396628,39851628
5246,33.41,56.55,458987,724443,1070570,1601251,2479419,4053439,6766054,11816805,25396628,39670704
5247,33.42,56.55,460225,725212,1068057,1605960,2479419,4080698,6770248,11804035,25635048,39562932
5248,33.42,56.53,460225,724443,1068894,1617374,2490727,4077650,6774447,11919971,25771136,39960976
5249,33.41,56.51,460225,725212,1068894,1625074,2483930,4065509,6833785,11932993,25801574,40181484
5250,33.43,56.51,461469,725212,1068894,1620253,2474924,4080698,6791296,11881073,25816820,39888008
5251,33.42,56.51,460535,725984,1082452,1610696,2486191,4053439,6791296,11932993,25605000,39888008
5252,33.42,56.51,460535,722144,1080739,1608798,2479419,4065509,6838064,11894011,25725614,39815308
5253,33.41,56.51,460535,725984,1080739,1606905,2483930,4074608,6833785,11946044,25755944,40255528
5254,33.42,56.50,461469,725984,1079884,1613551,2495279,4077650,6842347,11959124,25710474,40629884
5255,33.43,56.50,462720,724443,1069731,1610696,2493000,4102153,6795520,11894011,25560062,39815308
5256,33.43,56.50,460535,724443,1068057,1612598,2490727,4086805,6799751,11816805,25710474,40034208
5257,33.42,56.48,459605,725984,1069731,1615460,2479419,4050433,6825244,11972232,25680250,40107712
5258,33.43,56.49,462094,725212,1063896,1611647,2483930,4086805,6778651,11932993,25545118,39960976
5259,33.44,56.48,461469,725984,1067222,1620253,2479419,4080698,6812474,11894011,25590004,39888008
5260,33.43,56.48,457449,723675,1072251,1612598,2493000,4071570,6812474,11919971,25740770,39888008
5261,33.42,56.47,461469,725212,1070570,1611647,2497561,4065509,6799751,11881073,25862668,40218472
5262,33.42,56.51,461469,727531,1073938,1608798,2481672,4096000,6816726,11906977,25725614,40107712
5263,33.42,56.53,460225,724443,1068894,1606905,2481672,4062484,6778651,11855282,25695354,39742876
5264,33.42,56.51,460225,722909,1064726,1605016,2479419,4032488,6741000,11804035,25337716,39562932
5265,33.42,56.55,457143,719859,1068894,1596570,2465984,4047431,6753504,11816805,25530190,39562932
5266,33.43,56.56,458987,720619,1063068,1614505,2465984,4041440,6753504,11727989,25470656,39349144
5267,33.42,56.55,456531,721381,1066389,1589137,2452694,4035468,6757682,11715409,25367138,39384616
5268,33.43,56.55,458063,716084,1062241,1597504,2454900,4017656,6699652,11727989,25293708,39137652
5269,33.45,56.56,458063,718344,1056487,1603131,2454900,4017656,6671010,11652916,24890240,39243112
5270,33.44,56.55,456226,715334,1058945,1593774,2446103,4008808,6695546,11665361,25206154,39420152
5271,33.44,56.51,454404,714585,1057305,1587289,2448296,4000000,6707882,11628105,25075952,38997916
5272,33.46,56.46,456531,712348,1071410,1571758,2430860,4000000,6642611,11517750,24989896,38755764
5273,33.44,56.48,454707,712348,1049987,1578116,2441729,4005868,6662871,11591086,24961340,38859176
5274,33.46,56.55,454707,712348,1058124,1594705,2439547,4017656,6666938,11578799,25032850,39067660
5275,33.47,56.53,455313,713838,1052415,1574476,2441729,3991230,6642611,11505618,24735234,38550588
5276,33.47,56.51,453499,710864,1051605,1579028,2430860,3988316,6650700,11715409,25119202,38824644
5277,33.45,56.50,452297,712348,1052415,1594705,2437370,3979597,6683255,11652916,25177104,39207896
5278,33.46,56.49,455313,714585,1060590,1579942,2430860,4008808,6658809,11628105,25075952,38963140
5279,33.48,56.50,452297,710864,1043567,1590062,2441729,3968031,6614453,11578799,24721238,38448812
5280,33.48,56.48,452897,711605,1051605,1593774,2428698,3965150,6618461,11542092,24735234,38313944
5281,33.48,56.46,451997,710125,1048375,1569048,2428698,3936569,6606452,11603399,24918632,38652904
5282,33.48,56.46,452297,711605,1053227,1572663,2424386,3962273,6598470,11554302,24721238,38755764
5283,33.49,56.43,452297,709387,1052415,1585446,2428698,3985405,6646653,11578799,24833650,38755764
5284,33.48,56.43,453800,709387,1049180,1588212,2437370,3988316,6642611,11603399,24989896,38755764
5285,33.48,56.46,451698,712348,1052415,1575385,2426540,4002932,6642611,11517750,24721238,38721420
5286,33.49,56.46,452897,710125,1050795,1586367,2439547,3988316,6642611,11493511,24932852,38482676
5287,33.49,56.47,453499,711605,1057305,1574476,2437370,3959401,6558847,11481430,24777316,38381260
5288,33.49,56.45,452897,710125,1059767,1590988,2433026,3982499,6638574,11615739,24975610,38652904
5289,33.48,56.47,451997,706450,1049987,1571758,2428698,3965150,6630514,11591086,24989896,38963140
5290,33.48,56.48,452597,710125,1051605,1571758,2430860,3985405,6606452,11554302,24904428,38280372
5291,33.48,56.51,451698,709387,1057305,1578116,2420089,3950808,6626492,11542092,24861912,38415004
5292,33.48,56.52,451698,709387,1049180,1567247,2420089,3962273,6582564,11457343,24777316,38415004
5293,33.48,56.54,450506,710864,1047570,1579028,2424386,3965150,6602458,11481430,24721238,38448812
5294,33.49,56.56,451997,706450,1046767,1569048,2428698,3942252,6578598,11554302,24568322,38180016
5295,33.47,56.56,452897,710125,1047570,1579028,2411540,3965150,6598470,11554302,24693294,38381260
5296,33.48,56.61,450209,710125,1052415,1582689,2426540,3962273,6610450,11578799,24861912,38584632
5297,33.46,56.62,453499,706450,1044365,1581772,2420089,3939408,6582564,11481430,24777316,38280372
5298,33.45,56.62,453198,708650,1044365,1560976,2413671,3930902,6598470,11433357,24819542,38280372
5299,33.46,56.64,450506,706450,1036437,1575385,2426540,3933734,6586532,11457343,24763272,38448812
5300,33.46,56.68,450803,705720,1042770,1563657,2422235,3925252,6566734,11421401,24679344,38146684
5301,33.45,56.67,450506,707182,1045965,1573569,2398829,3965150,6550980,11457343,24721238,38213412
5302,33.44,56.67,450803,707182,1050795,1570853,2413671,3925252,6554911,11385685,24540722,37980876
5303,33.42,56.73,451698,706450,1048375,1575385,2400938,3933734,6543131,11361997,24540722,37718560
5304,33.43,56.82,448729,705720,1042770,1568147,2392523,3900024,6504168,11268226,24214298,37621124
5305,33.42,56.83,448140,702091,1047570,1559193,2394622,3916806,6488713,11350191,24390026,37331816
5306,33.44,56.85,446382,702814,1027854,1556527,2396723,3886148,6454205,11175989,23557154,36828324
5307,33.46,56.85,446674,699932,1033300,1560084,2367630,3858690,6450394,11164566,24067572,37015532
5308,33.46,56.84,444348,700650,1032518,1541588,2363532,3847816,6442784,11221918,24147384,36921692
5309,33.47,56.82,445217,699215,1031738,1553870,2375870,3883385,6435192,11107797,23582584,36828324
5310,33.46,56.83,444059,699215,1036437,1559193,2365579,3875118,6427618,11268226,23684858,37363740
5311,33.48,56.86,444059,699215,1028629,1548582,2361488,3877870,6412524,11141789,24027864,37173000
5312,33.48,56.86,446382,697785,1028629,1541588,2369685,3877870,6423838,11187436,23506456,37141400
5313,33.46,56.88,443194,697785,1028629,1546828,2361488,3842402,6420062,11233459,23557154,37015532
5314,33.47,56.87,443770,697785,1026309,1540718,2371743,3861419,6420062,11141789,23481190,36797304
5315,33.46,56.87,443770,695652,1028629,1553870,2373805,3850529,6450394,11198906,24067572,37173000
5316,33.44,56.91,442619,699932,1030181,1539850,2365579,3855966,6431404,11164566,23506456,37046920
5317,33.44,56.93,444637,698499,1027854,1553870,2375870,3850529,6446586,11221918,24041086,37299944
5318,33.43,56.98,443770,700650,1034866,1555640,2373805,3842402,6420062,11107797,24067572,37459844
5319,33.46,56.92,445217,698499,1029404,1543331,2373805,3864151,6473330,11210400,24027864,37236364
5320,33.46,56.92,444927,696362,1028629,1552103,2377939,3855966,6405004,11187436,23608070,37046920
5321,33.47,56.90,445217,699932,1027854,1545077,2367630,3861419,6405004,11107797,23506456,36921692
5322,33.46,56.90,444927,698499,1029404,1539850,2369685,3872370,6412524,11153165,23633610,36921692
5323,33.44,56.89,443482,697073,1033300,1542459,2382088,3818224,6435192,11198906,23633610,37078360
5324,33.46,56.84,444927,697073,1021701,1545952,2382088,3877870,6442784,11198906,23531778,37299944
5325,33.44,56.80,445508,698499,1031738,1544204,2369685,3897241,6481012,11198906,24335686,37331816
5326,33.45,56.77,446090,698499,1034866,1565450,2380012,3877870,6473330,11233459,24014658,37621124
5327,33.44,56.79,447552,702814,1031738,1548582,2392523,3888915,6481012,11233459,24147384,37459844
5328,33.44,56.84,445508,701370,1034866,1564553,2390429,3869627,6484860,11268226,24227726,37459844
5329,33.44,56.86,447846,700650,1037225,1560976,2386251,3913999,6492570,11279862,24120722,37459844
5330,33.44,56.86,447259,703538,1038803,1551221,2384168,3886148,6481012,11326651,23633610,37459844
5331,33.43,56.85,445799,702814,1033300,1568147,2396723,3897241,6481012,11233459,24308606,37363740
5332,33.44,56.84,446382,702814,1036437,1559193,2375870,3894462,6450394,11314917,24254626,37363740
5333,33.45,56.85,447552,704991,1038013,1561868,2388338,3908397,6469496,11198906,24214298,37299944
5334,33.47,56.81,447259,703538,1039594,1547704,2384168,3866887,6446586,11221918,23582584,37236364
5335,33.45,56.83,442046,691425,1017134,1523526,2309557,3770771,6240335,10789595,22771370,35890472
5336,33.45,56.83,432524,670376,975006,1436689,2199785,3515880,5740715,10119827,21099806,33015618
5337,33.45,56.84,416429,645649,925441,1355394,2068165,3285342,5410832,9372998,19692308,30631456
5338,33.44,56.86,403150,623250,896869,1314928,1982575,3154409,5140885,8950560,18336878,29043208
5339,33.44,56.91,392037,606096,861228,1254518,1891917,2935149,4866053,8386998,17332980,26930758
5340,33.43,56.90,377512,579841,824311,1192084,1785528,2748993,4561247,7850503,16106169,25191620
5341,33.42,56.91,360310,566842,808687,1174649,1761342,2710788,4501099,7761250,16035234,24861912
5342,33.42,56.90,356546,567785,807730,1171625,1770478,2746229,4542279,7816794,16070623,24975610
5343,33.43,56.92,358795,567785,813990,1183815,1778550,2740716,4549848,7816794,16000000,25004196
5344,33.44,56.91,359930,569680,810127,1186902,1783196,2748993,4584220,7833612,16201731,25119202
5345,33.44,56.88,358795,568258,815936,1192084,1794917,2771312,4588070,7936062,16359461,25470656
5346,33.44,56.88,362606,576901,828311,1208973,1820040,2825802,4690524,8076904,16748275,25816820
5347,33.45,56.86,364932,580828,828311,1221957,1834714,2843457,4718894,8137074,16735444,26330254
5348,33.46,56.83,376471,585812,836430,1232992,1855913,2879438,4747610,8260146,17102296,26667752
5349,33.45,56.83,379822,591908,846281,1239710,1882786,2925714,4874740,8425816,17584116,27369388
5350,33.46,56.85,384745,597085,853156,1253366,1906446,2954201,4918643,8491319,17683756,27629006
5351,33.46,56.85,385615,600234,861772,1255671,1907778,2996342,4936426,8531112,17527682,27283930
5352,33.48,56.81,387365,601292,865048,1262639,1910448,2973503,4936426,8504542,17770066,27559294
5353,33.49,56.82,387365,600763,868348,1276808,1918501,2970268,4954340,8591505,17640916,27594106
5354,33.50,56.80,386269,599181,857442,1264978,1910448,2986511,4927519,8544459,17612470,27403722
5355,33.50,56.75,386707,599181,868348,1262639,1902462,2979993,4883458,8491319,17640916,27489932
5356,33.50,56.72,385180,595522,862861,1268504,1907778,2963820,4940892,8551148,17555854,27663994
5357,33.49,56.70,386488,599181,861228,1263808,1907778,2970268,4927519,8471562,17669452,27663994
5358,33.49,56.67,385615,600234,857442,1257985,1903788,2957401,4927519,8484723,17626682,27438142
5359,33.50,56.66,385833,597607,853156,1249924,1897175,2983248,4914217,8504542,17669452,27489932
5360,33.49,56.66,385397,596563,852623,1247639,1891917,2928852,4879094,8432321,17598282,27131442
5361,33.50,56.67,383664,594485,851559,1248780,1890607,2947823,4879094,8399897,17513630,27318050
5362,33.51,56.63,383234,595003,856366,1249924,1890607,2954201,4883458,8425816,17457646,27215946
5363,33.50,56.62,383234,593451,852623,1251069,1898494,2951009,4918643,8451896,17626682,27420920
5364,33.50,56.62,384529,594485,859601,1259145,1901137,2947823,4909799,8537780,17712432,27594106
5365,33.50,56.61,386269,595003,857442,1259145,1889299,2944644,4887828,8484723,17513630,27283930
5366,33.51,56.64,383018,593968,854223,1253366,1889299,2925714,4866053,8445361,17598282,27014014
5367,33.49,56.60,383234,593451,852623,1254518,1897175,2941472,4879094,8425816,17429788,27420920
5368,33.49,56.60,386269,597085,857442,1257985,1910448,2996342,4949849,8524454,17683756,27840272
5369,33.49,56.62,384962,598131,859060,1266152,1914466,2970268,4954340,8551148,17828074,27751852
5370,33.48,56.63,388026,602353,864500,1274424,1930709,3062430,4976914,8645910,18063948,28290956
5371,33.49,56.66,388467,605559,867797,1284012,1938935,3079699,5036582,8687169,18199390,28401300
5372,33.49,56.69,391812,610432,880103,1297434,1965451,3130900,5102460,8827586,18398652,28419774
5373,33.50,56.66,394529,613174,884665,1303628,1981137,3161714,5136050,8870601,18414162,28364424
5374,33.51,56.68,394757,616496,890435,1299905,1973976,3130900,5126408,8892266,18476458,28718668
5375,33.51,56.64,395214,616496,891598,1308626,1979700,3147138,5136050,8877811,18523460,28794376
